buildingid,buildingName,address,propertyStatus,categoryDescription,buildingProfile,usageName,boroughName,buildingConstrYear,builtArea,buildingArea,buildingOccupencyArea,floorAmount,basementAmount,verticalTransportAmount,postal_prefix,postal_flood_risk,postal_heat_risk,priority_score,priority_level,score_age_risk,score_size_impact,score_energy_risk,score_climate_risk,score_social_vulnerability,score_floor_count_norm,score_has_basement,estimated_ges_reduction,building_age,age_category
2603,GUÉRITE ÉCO-CENTRE ACADIE,"1200 Boulevard  Henri-Bourassa O, Montréal",PROPRIÉTAIRE,Installation externe,Industriel,Guérite,AHUNTSIC / CARTIERVILLE,1997.0,6.32,0.0,4.14,1.0,,,,0.5,0.5,36.224479556092135,Low,0.3,0.5,0.35000000000000003,0.5,0.5,0.1,0,0.0,27.0,20-40 ans
2604,GUÉRITE ÉCO-CENTRE RIVIÈRE-DES-PRAIRIES,"11400 Rue  Léopold-Christin , Montréal",PROPRIÉTAIRE,Installation externe,Industriel,Guérite,R-D-P / P-A-T,,3.6,0.0,3.6,1.0,,,,0.5,0.5,47.82002872771173,Medium,0.7,0.5,0.45,0.5,0.5,0.1,0,0.0,,
2605,GUÉRITE ÉCO-CENTRE PETITE-PATRIE,"1100 Rue des Carrières , Montréal",PROPRIÉTAIRE,Installation externe,Industriel,Guérite,ROSEMONT / PETITE-PATRIE,,6.32,0.0,4.14,1.0,,,,0.5,0.5,47.82002872771173,Medium,0.7,0.5,0.45,0.5,0.5,0.1,0,0.0,,
2606,ENTREPÔT RDD ÉCO-CENTRE LASALLE,"7272 Rue  Saint-Patrick , Montréal",PROPRIÉTAIRE,Installation externe,Industriel,Entrepôt non-chauffé,LASALLE,,25.0,0.0,25.0,,,,,0.5,0.5,59.41557789933134,Medium,0.7,0.5,0.5,0.5,0.6,0.1,0,0.0,,
2607,ENTREPÔT RDD ÉCO-CENTRE ST-MICHEL,"2475 Rue des Regrattiers (MTL) , Montréal",PROPRIÉTAIRE,Installation externe,Industriel,Entrepôt non-chauffé,VILLERAY/ST-MICHEL/PARC-EXTENS,,19.25,0.0,19.25,,,,,0.5,0.5,53.617803313521506,Medium,0.7,0.5,0.5,0.5,0.5,0.1,0,0.0,,
2608,ENTREPÔT RDD ÉCO-CENTRE PETITE-PATRIE,"1100 Rue des Carrières , Montréal",PROPRIÉTAIRE,Installation externe,Industriel,Entrepôt non-chauffé,ROSEMONT / PETITE-PATRIE,,12.0,0.0,12.0,,,,,0.5,0.5,53.617803313521506,Medium,0.7,0.5,0.5,0.5,0.5,0.1,0,0.0,,
2612,GAZEBO PARC DU PORTUGAL,", Montréal",PROPRIÉTAIRE,Installation externe,Loisir communautaire,Abri ouvert,PLATEAU MONT-ROYAL,1991.0,65.59,65.59,65.59,1.0,,,,0.5,0.5,33.55179258255863,Low,0.6,0.30390150248209075,0.3759753756205227,0.5,0.5,0.1,0,0.36990337330425127,33.0,20-40 ans
2613,GUÉRITE ÉCO-CENTRE CÔTE-DES-NEIGES,"6925 Chemin de la Côte-des-Neiges , Montréal",PROPRIÉTAIRE,Bâtiment,Industriel,Guérite,COTE-DES-NEIGES / N-D-DE-GRACE,,9.59,8.64,7.92,1.0,0.0,,,0.5,0.5,28.340250494730924,Low,0.7,0.16401283898380514,0.3660032097459513,0.5,0.5,0.1,0,0.055339685313587836,,
2617,ENCLOS SEL/SABLE COUR SERVICE SUD-OUEST,"Rue  Saint-Patrick , Montréal",PROPRIÉTAIRE,Bâtiment excéd.,Industriel,Abri à abrasif,SUD-OUEST,,122.0,122.0,122.0,,,,,0.5,0.5,54.95344273263993,Medium,0.7,0.348317518573233,0.4494391728577443,0.5,0.7,0.1,0,0.9595526340512841,,
2619,DÔME DU STADE HÉBERT,"7675 Rue  Colbert , Montréal",PROPRIÉTAIRE,Bâtiment,Sportif,Stade / gradins,SAINT-LÉONARD,2010.0,9045.95,9045.95,8807.4,1.0,,,,0.5,0.5,51.264894290265346,Medium,0.3,0.6594170316828979,0.3898542579207245,0.5,0.6,0.1,0,26.449515933284836,14.0,< 20 ans
2620,ATELIERS ET BUREAUX ADMIN. ATWATER,"999 Rue  Dupuis , Montréal",PROPRIÉTAIRE,Bâtiment,Industriel,Espace à bureaux,SUD-OUEST,2018.0,4054.32,0.0,3819.2,2.0,1.0,,,0.5,0.5,42.022254141901925,Medium,0.1,0.5,0.3,0.5,0.7,0.2,1,0.0,6.0,< 20 ans
2621,COMPLEXE SPORTIF MARIE-VICTORIN,"7000 Boulevard  Maurice-Duplessis , Montréal",PROPRIÉTAIRE,Bâtiment,Sportif,Espace sports/loisirs,R-D-P / P-A-T,2010.0,15587.31,6238.54,15289.5,1.0,1.0,1.0,,0.5,0.5,43.90800519069754,Medium,0.3,0.6325254288673282,0.38313135721683206,0.5,0.5,0.1,1,17.926352229386215,14.0,< 20 ans
2622,PAVILLON DES BAIGNEURS PARC HANS-SELYE,"7521 Avenue  André-Ampère , Montréal",PROPRIÉTAIRE,Bâtiment,Sportif,Pavillon des baigneurs,R-D-P / P-A-T,2019.0,696.66,547.62,642.5,1.0,1.0,,,0.5,0.5,27.907297830764733,Low,0.1,0.4565452726347122,0.2891363181586781,0.5,0.5,0.1,1,0.3958420763751383,5.0,< 20 ans
2623,PISCINE OLYMPIQUE PARC HANS-SELYE,"7521 Avenue  André-Ampère , Montréal",PROPRIÉTAIRE,Installation externe,Sportif,Piscine extérieure,R-D-P / P-A-T,2019.0,3462.0,3462.0,3462.0,,,,,0.5,0.5,55.83411126195409,Medium,0.1,0.5899087485915768,0.49663624953052565,0.5,0.5,0.1,0,4.298386739686699,5.0,< 20 ans
2624,BIBLIOTHÈQUE - SALLE MADELAINE-LAHAYE,"500 Montée de l' Église (IBZ) , Montréal",PROPRIÉTAIRE,Bâtiment,Culturel,Centre culturel,L'ÎLE-BIZARD / STE-GENEVIÈVE,2017.0,832.0,0.0,832.0,1.0,,,,0.5,0.5,30.426704970282316,Low,0.1,0.5,0.3,0.5,0.5,0.1,0,0.0,7.0,< 20 ans
2625,JEU D'EAU PARC SAINT-VINCENT-FERRIER,"Avenue  Henri-Julien , Montréal",PROPRIÉTAIRE,Installation externe,Loisir communautaire,Jeu d'eau,VILLERAY/ST-MICHEL/PARC-EXTENS,2016.0,283.0,283.0,283.0,,,,,0.5,0.5,24.26371629188644,Low,0.1,0.4088863900078396,0.26962879666927986,0.5,0.5,0.1,0,0.1907623736435155,8.0,< 20 ans
2627,JEU D'EAU PARC ST-MARCEL,"Avenue  6e , Montréal",PROPRIÉTAIRE,Installation externe,Loisir communautaire,Jeu d'eau,R-D-P / P-A-T,2018.0,230.0,230.0,230.0,,,,,0.5,0.5,23.252416073652896,Low,0.1,0.3939353299820241,0.264645109994008,0.5,0.5,0.1,0,0.1521709382465546,6.0,< 20 ans
2628,JEU D'EAU PARC ST-JOSEPH,"Place  Perras , Montréal",PROPRIÉTAIRE,Installation externe,Loisir communautaire,Jeu d'eau,R-D-P / P-A-T,2017.0,82.0,82.0,82.0,,,,,0.5,0.5,18.24098526004083,Low,0.1,0.31984634872934564,0.23994878290978186,0.5,0.5,0.1,0,0.049189500496505285,7.0,< 20 ans
2629,JEU D'EAU PARC RENÉ-VAUTELET,"Rue  Albert-Chamberland , Montréal",PROPRIÉTAIRE,Installation externe,Loisir communautaire,Jeu d'eau,R-D-P / P-A-T,2018.0,237.0,237.0,237.0,,,,,0.5,0.5,23.398576103031843,Low,0.1,0.3960961595094186,0.26536538650313957,0.5,0.5,0.1,0,0.15722899150311023,6.0,< 20 ans
2631,JEU D'EAU PARC PERHR-KALM,"Rue  Marcel-Raymond , Montréal",PROPRIÉTAIRE,Installation externe,Loisir communautaire,Jeu d'eau,R-D-P / P-A-T,2013.0,140.0,140.0,140.0,,,,,0.5,0.5,28.56583479381331,Low,0.3,0.3582031854425633,0.31940106181418776,0.5,0.5,0.1,0,0.3353711149048971,11.0,< 20 ans
2636,PAVILLON BAIGNEURS DE LA LOUISIANE,"6250 Avenue  35e , Montréal",PROPRIÉTAIRE,Bâtiment,Sportif,Pavillon des baigneurs,ROSEMONT / PETITE-PATRIE,2020.0,232.0,232.0,232.0,1.0,,,,0.5,0.5,24.31349203205167,Low,0.1,0.39455932017100315,0.2736398300427508,0.5,0.5,0.1,0,0.15871110142479547,4.0,< 20 ans
2637,JEU D'EAU DE LA LOUISIANE,"6244 Avenue  35e , Montréal",PROPRIÉTAIRE,Installation externe,Loisir communautaire,Jeu d'eau,ROSEMONT / PETITE-PATRIE,2020.0,1.0,1.0,1.0,,,,,0.5,0.5,0.0,,0.1,0.050171665943996864,0.15005722198133228,0.5,0.5,0.1,0,0.0003751430549533307,4.0,< 20 ans
2638,REMISE PARC LA SAVANE,"5111 Rue  Paré , Montréal",PROPRIÉTAIRE,Bâtiment,Loisir communautaire,Abri fermé,COTE-DES-NEIGES / N-D-DE-GRACE,,32.0,32.0,32.0,1.0,,,,0.5,0.5,33.504491680032615,Low,0.7,0.2530856566463146,0.3882714141615787,0.5,0.5,0.1,0,0.21743199193048404,,
2639,COMPLEXE SPORTIF SAINT-JEAN-VIANNEY,"12640 Boulevard  Gouin E, Montréal",PROPRIÉTAIRE,Bâtiment,Sportif,Espace sports/loisirs,R-D-P / P-A-T,,25969.47,22514.84,16318.6,2.0,,,,0.5,0.5,60.88906447109838,High,0.7,0.7254146923092432,0.5063536730773108,0.5,0.5,0.2,0,199.50825882308934,,
2640,PLAZA HUTCHISON,"7290 Rue  Hutchison , Montréal",PROPRIÉTAIRE,Bâtiment excéd.,Administratif,Espace à bureaux,VILLERAY/ST-MICHEL/PARC-EXTENS,,5235.0,890.0,5235.0,5.0,,,,0.5,0.5,53.133473690659116,Medium,0.7,0.4916462840061458,0.49791157100153643,0.5,0.5,0.5,0,7.75497271834893,,
2685,STATION DE POMPAGE-IRRIGATION DU FLEUVE,"6900 Boulevard  LaSalle , Montréal",PROPRIÉTAIRE,Installation externe,Industriel,Station de pompage (égouts),VERDUN,,1.0,1.0,1.0,,,,,0.5,0.5,28.98887292904901,Low,0.7,0.050171665943996864,0.35005722198133227,0.5,0.6,0.1,0,0.006126001384673315,,
2686,STATI POMPAGE-RECIRCULATION-P-LACOURSIER,"551 Chemin du Golf (VRD) , Montréal",PROPRIÉTAIRE,Installation externe,Industriel,Station de pompage (aqueduc),VERDUN,,1.0,1.0,1.0,,,,,0.5,0.5,28.98887292904901,Low,0.7,0.050171665943996864,0.35005722198133227,0.5,0.6,0.1,0,0.006126001384673315,,
2688,POSTE DE POMPAGE DE LIXIVIAT,"5150 Boulevard  LaSalle , Montréal",PROPRIÉTAIRE,Installation externe,Industriel,Station de pompage (égouts),VERDUN,,1.0,1.0,1.0,,,,,0.5,0.5,28.98887292904901,Low,0.7,0.050171665943996864,0.35005722198133227,0.5,0.6,0.1,0,0.006126001384673315,,
2689,STAT-POMP-ALIMENATION EAU-P-LACOURSIERE,"525 Chemin du Golf (VRD) , Montréal",PROPRIÉTAIRE,Installation externe,Industriel,Station de pompage (aqueduc),VERDUN,,1.0,1.0,1.0,,,,,0.5,0.5,28.98887292904901,Low,0.7,0.050171665943996864,0.35005722198133227,0.5,0.6,0.1,0,0.006126001384673315,,
2690,CHALET PARC BOIS-FRANC,"9999 Boulevard  Laurentien (SLR) , Montréal",LOCATAIRE,Bâtiment,Loisir communautaire,Chalet,SAINT-LAURENT,,25.8,25.8,25.8,,,,,0.5,0.5,41.69523317586186,Medium,0.7,0.2380224656714648,0.41267415522382156,0.5,0.6,0.1,0,0.18632238108355542,,
2694,STATION D'ÉCHANTILLONAGE RSQA #103,"5402 Rue  York , Montréal",LOCATAIRE,Installation externe,Industriel,Garage TP/Parcs/Imm./Ent.méc.,SUD-OUEST,,10.0,10.0,10.0,,,,,0.5,0.5,43.13308970875343,Medium,0.7,0.17356544752637085,0.3911884825087903,0.5,0.7,0.1,0,0.06845798443903829,,
2698,6360 SAINT-JACQUES,"6360 Rue  Saint-Jacques , Montréal",PROPRIÉTAIRE,Bâtiment excéd.,Industriel,Entrepôt non-chauffé,COTE-DES-NEIGES / N-D-DE-GRACE,,1.0,1.0,1.0,1.0,,,,0.5,0.5,21.739995896041165,Low,0.7,0.050171665943996864,0.3375429164859992,0.5,0.5,0.1,0,0.005907001038504986,,
2699,"ÉDIFICE 2135-2145, RUE HALL","2135 Rue  Hall , Montréal",PROPRIÉTAIRE,Bâtiment excéd.,Administratif,Atelier / Esp. bureau,SUD-OUEST,,1.0,1.0,1.0,,,,,0.5,0.5,34.786647514858814,Low,0.7,0.050171665943996864,0.35005722198133227,0.5,0.7,0.1,0,0.006126001384673315,,
2701,"ÉDIFICE 2160,AVENUE DE L'ÉGLISE","2160 Avenue de l' Église , Montréal",PROPRIÉTAIRE,Bâtiment excéd.,Commercial,Atelier / Esp. bureau,SUD-OUEST,,1.0,1.0,1.0,1.0,,,,0.5,0.5,33.335545067660775,Low,0.7,0.050171665943996864,0.3375429164859992,0.5,0.7,0.1,0,0.005907001038504986,,
2702,ÉDIFICE DU DU 2500 RACHEL,"2500 Rue  Rachel , Montréal",PROPRIÉTAIRE,Bâtiment excéd.,Commercial,Local commercial,PLATEAU MONT-ROYAL,,1067.1,1.0,1067.1,1.0,0.0,0.0,,0.5,0.5,21.739995896041165,Low,0.7,0.050171665943996864,0.3375429164859992,0.5,0.5,0.1,0,0.005907001038504986,,
2705,ÉDIFICE DU 2510 RACHEL,"2510 Rue  Rachel , Montréal",PROPRIÉTAIRE,Bâtiment excéd.,Commercial,Restaurant,PLATEAU MONT-ROYAL,1910.0,180.0,90.0,180.0,1.0,,,,0.5,0.5,46.45795167229193,Medium,1.0,0.3265068987201823,0.4816267246800456,0.5,0.5,0.1,0,1.0836601305301026,114.0,> 100 ans
2706,CLUB DE GYMNASTIQUE JEUNE AIRE,"7427 Boulevard  Newman (LSL) , Montréal",LOCATAIRE,Bâtiment,Sportif,Gymnase,LASALLE,,2136.77,2136.77,2136.77,1.0,,,,0.5,0.5,56.80620226958223,Medium,0.7,0.5549934963643527,0.46374837409108816,0.5,0.6,0.1,0,17.341163232865753,,
2707,CABANON IRRIGATION  GABRIEL-LALEMANT,"2244 Rue  Sauvé E, Montréal",PROPRIÉTAIRE,Bâtiment,Sportif,Espace sports/loisirs,AHUNTSIC / CARTIERVILLE,,0.0,0.0,0.0,1.0,,,,0.5,0.5,47.82002872771173,Medium,0.7,0.5,0.45,0.5,0.5,0.1,0,0.0,,
2984,BÂTIMENTS DE SERVICE PARC-NATURE IBZ,"2115 Chemin du Bord-du-Lac (IBZ) , Montréal",PROPRIÉTAIRE,Installation externe,Industriel,Entrepôt non-chauffé,L'ÎLE-BIZARD / STE-GENEVIÈVE,,92.38,0.0,84.63,,,,,0.5,0.5,53.617803313521506,Medium,0.7,0.5,0.5,0.5,0.5,0.1,0,0.0,,
2986,CABANON BOULISTES PARC EUGÈNE-D'OSTIE,"Rue  Cherrier (IBZ) , Montréal",PROPRIÉTAIRE,Bâtiment,Sportif,Abri fermé,L'ÎLE-BIZARD / STE-GENEVIÈVE,,4.47,4.46,4.47,,,,,0.5,0.5,28.108156391030008,Low,0.7,0.12286544045078955,0.3742884801502631,0.5,0.5,0.1,0,0.029213215875728032,,
2988,STAT. MÉC.+ PATINOIRE EXT. PARC HAYWARD,"180 Avenue  Orchard (LSL) , Montréal",PROPRIÉTAIRE,Installation externe,Sportif,Station méc. patinoire ext.,LASALLE,2012.0,1599.0,1599.0,1599.0,,,,,0.5,0.5,46.25598220808553,Medium,0.3,0.5340199971093208,0.3780066657031069,0.5,0.6,0.1,0,4.5332449384445095,12.0,< 20 ans
2990,STATION ÉLECTRIQUE PARC EUGÈNE-D'OSTIE,"Montée de l' Église (IBZ) , Montréal",PROPRIÉTAIRE,Installation externe,Sportif,Sous-station électrique,L'ÎLE-BIZARD / STE-GENEVIÈVE,,2.0,2.0,2.0,,,,,0.5,0.5,25.176254450393074,Low,0.7,0.07952020911994374,0.3598400697066479,0.5,0.5,0.1,0,0.012594402439732675,,
2992,CABANON TENNIS DU PARC EUGÈNE-D'OSTIE,"Montée de l' Église (IBZ) , Montréal",PROPRIÉTAIRE,Bâtiment,Sportif,Abri fermé,L'ÎLE-BIZARD / STE-GENEVIÈVE,,6.25,6.25,6.25,1.0,,,,0.5,0.5,27.144565514835335,Low,0.7,0.1433896677618323,0.3608474169404581,0.5,0.5,0.1,0,0.0394676862278626,,
2993,PDQ 20,"1432 Rue  Sainte-Catherine O, Montréal",LOCATAIRE,Bâtiment,Protection et sécurité,Poste de police,VILLE-MARIE,,2148.0,752.52,1917.5,2.0,1.0,,,0.5,0.5,46.63240083032886,Medium,0.7,0.4795157973148931,0.4448789493287233,0.5,0.5,0.2,1,5.85865537160489,,
2995,CASERNE NO 59,"18661 Boulevard de Pierrefonds (PFD) , Montréal",PROPRIÉTAIRE,Bâtiment,Protection et sécurité,Caserne de pompiers,PIERREFONDS/ROXBORO,2013.0,1482.13,949.49,1398.94,2.0,,,,0.5,0.5,44.70804956445096,Medium,0.3,0.49632459201022705,0.4740811480025568,0.5,0.4,0.2,0,3.376014819127107,11.0,< 20 ans
2996,CASERNE NO 32,"16101 Rue  Sherbrooke E, Montréal",PROPRIÉTAIRE,Bâtiment,Protection et sécurité,Caserne de pompiers,R-D-P / P-A-T,2014.0,1439.02,719.46,1359.54,2.0,,,,0.5,0.5,49.34300626190861,Medium,0.3,0.4762683122921749,0.46906707807304376,0.5,0.5,0.2,0,2.5310624999282405,10.0,< 20 ans
2997,REMISE DE JARDIN DU PARC HARTENSTEIN,"Rue  Cardinal (SLR) , Montréal",PROPRIÉTAIRE,Installation externe,Sportif,Abri fermé,SAINT-LAURENT,,26.0,26.0,26.0,1.0,,,,0.5,0.5,38.46013780928922,Low,0.7,0.23856062735983122,0.3846401568399578,0.5,0.6,0.1,0,0.17501127136218075,,
2999,CHAMBRE DE COMPTEUR D'EAU ANGRIGNON,"Terrasse  Bourdeau (LSL) , Montréal",PROPRIÉTAIRE,Bâtiment,Industriel,Station de pompage (aqueduc),LASALLE,,27.88,0.0,20.51,,,,,0.5,0.5,59.41557789933134,Medium,0.7,0.5,0.5,0.5,0.6,0.1,0,0.0,,
3003,ROULOTTE DALKEITH (ANJ),"Avenue  Dalkeith (ANJ) , Montréal",PROPRIÉTAIRE,Bâtiment,Loisir communautaire,Abri fermé,ANJOU,,36.82,0.0,33.22,1.0,,,,0.5,0.5,47.82002872771173,Medium,0.7,0.5,0.45,0.5,0.5,0.1,0,0.0,,
3004,CHALET DU PARC SAINT-VIATEUR,"525 Avenue  Bloomfield (OUT) , Montréal",PROPRIÉTAIRE,Bâtiment,Loisir communautaire,Chalet,OUTREMONT,1927.0,57.52,0.0,48.6,1.0,,,,0.5,0.5,39.12336684899702,Low,1.0,0.5,0.525,0.5,0.2,0.1,0,0.0,97.0,60-100 ans
3013,USINE DE FILTRATION DORVAL,"55 Avenue  Lilas (DVL) , Montréal",PROPRIÉTAIRE,Bâtiment,Industriel,Usine de filtration,DORVAL / L'ÎLE-DORVAL,1962.0,9255.49,3543.25,8616.48,2.0,1.0,0.0,,0.5,0.5,56.02894651945542,Medium,0.8,0.5915873913386557,0.4978968478346639,0.5,0.5,0.2,1,35.28346012180346,62.0,60-100 ans
3015,CASERNE NO 63,"530 Boulevard  Bouchard (DVL) , Montréal",PROPRIÉTAIRE,Bâtiment,Protection et sécurité,Caserne de pompiers,DORVAL / L'ÎLE-DORVAL,1965.0,3361.3,1527.28,3146.2,2.0,1.0,0.0,,0.5,0.5,66.99329759262338,High,0.8,0.5307004882845686,0.607675122071142,0.5,0.5,0.2,1,18.561801208736277,59.0,40-60 ans
3018,BUREAU D'ARRONDISSEMENT DE LACHINE,"1800 Boulevard  Saint-Joseph , Montréal",PROPRIÉTAIRE,Bâtiment,Administratif,Bureau d'arrondissement,LACHINE,1914.0,4361.2,0.0,3985.9,3.0,1.0,,,0.5,0.5,68.11223977804605,High,1.0,0.5,0.575,0.5,0.6,0.30000000000000004,1,0.0,110.0,> 100 ans
3019,TRAV.PUBLICS GAR. # 1 COUR PIERREFONDS,"14150 Boulevard  Gouin O, PFD",PROPRIÉTAIRE,Bâtiment,Industriel,Garage TP/Parcs/Imm./Ent.méc.,PIERREFONDS/ROXBORO,,2666.93,2063.34,2618.7,2.0,,,,0.5,0.5,45.06397181315381,Medium,0.7,0.5524635379701819,0.4631158844925455,0.5,0.4,0.2,0,16.722396759404855,,
3020,GARAGE # 2 - COUR SERV. PIERREFONDS,"14150 Boulevard  Gouin O, PFD",PROPRIÉTAIRE,Bâtiment,Industriel,Garage remisage chauffé,PIERREFONDS/ROXBORO,1974.0,668.91,668.91,642.81,1.0,,,,0.5,0.5,43.23994586413809,Medium,0.8,0.471002743452919,0.46775068586322976,0.5,0.4,0.1,0,6.257662225615461,50.0,40-60 ans
3021,GARAGE # 3 - COUR SERV. PIERREFONDS,"14150 Boulevard  Gouin O, PFD",PROPRIÉTAIRE,Bâtiment,Industriel,Garage remisage chauffé,PIERREFONDS/ROXBORO,1979.0,1374.36,704.4,704.4,2.0,,,,0.5,0.5,37.658805073681975,Low,0.6,0.4747392425552452,0.4186848106388113,0.5,0.4,0.2,0,4.42382370920968,45.0,40-60 ans
3022,GARAGE # 4 - COUR SERV. PIERREFONDS,"14150 Boulevard  Gouin O, PFD",PROPRIÉTAIRE,Bâtiment,Industriel,Garage remisage chauffé,PIERREFONDS/ROXBORO,,729.05,568.14,710.14,2.0,,,,0.5,0.5,39.65694676555506,Low,0.7,0.4592031849231249,0.4398007962307812,0.5,0.4,0.2,0,4.372697426484731,,
3024,ENTREPÔT COUR SERVICES PIERREFONDS,"14150 Boulevard  Gouin O, PFD",PROPRIÉTAIRE,Bâtiment,Industriel,Entrepôt chauffé,PIERREFONDS/ROXBORO,,296.87,296.87,278.01,1.0,,,,0.5,0.5,36.93979705474996,Low,0.7,0.4123377942358881,0.42808444855897204,0.5,0.4,0.1,0,2.223995029264785,,
3025,CHALET DU JARDIN COMM. - ROI-RENÉ,"7750 Boulevard  Roi-René (ANJ) , Montréal",PROPRIÉTAIRE,Bâtiment,Loisir communautaire,Chalet,ANJOU,,20.6,0.0,20.6,1.0,0.0,0.0,,0.5,0.5,47.82002872771173,Medium,0.7,0.5,0.45,0.5,0.5,0.1,0,0.0,,
3029,BIBLIOTHÈQUE SAUL-BELLOW,"3100 Rue  Saint-Antoine , Montréal",PROPRIÉTAIRE,Bâtiment,Culturel,Bibliothèque,LACHINE,1975.0,2947.06,1498.65,2851.8,2.0,,1.0,,0.5,0.5,66.91393554896783,High,0.6,0.5293316519753783,0.5573329129938446,0.5,0.6,0.2,0,12.52870455087338,49.0,40-60 ans
3030,BUREAU D'ARRONDISSEMENT D'ANJOU,"7701 Boulevard  Louis-H.-La Fontaine (ANJ) , Montréal",PROPRIÉTAIRE,Bâtiment,Administratif,Bureau d'arrondissement,ANJOU,1984.0,2252.4,1046.56,2068.71,1.0,1.0,,,0.5,0.5,45.11612935825784,Medium,0.6,0.5033631511636937,0.42584078779092344,0.5,0.5,0.1,1,6.685019023057032,40.0,20-40 ans
3031,CASERNE NO 28 ÉDIFICE GONCOURT,"7650 Boulevard  Châteauneuf (ANJ) , Montréal",PROPRIÉTAIRE,Bâtiment,Protection et sécurité,Caserne de pompiers,ANJOU,1976.0,5844.01,2859.79,4785.6,2.0,1.0,,,0.5,0.5,63.82658257928691,High,0.6,0.5760809965042727,0.5690202491260682,0.5,0.5,0.2,1,24.409176273723578,48.0,40-60 ans
3032,TRAVAUX PUBLICS ANJOU (COUR SERVICES),"7171 Rue  Bombardier , Montréal",PROPRIÉTAIRE,Bâtiment,Industriel,Garage TP/Parcs/Imm./Ent.méc.,ANJOU,1977.0,4995.95,0.0,4798.13,2.0,,,,0.5,0.5,44.92114143480683,Medium,0.6,0.5,0.42500000000000004,0.5,0.5,0.2,0,0.0,47.0,40-60 ans
3033,ATELIER MENUISERIE COUR PIERREFONDS,"14150 Boulevard  Gouin O, PFD",PROPRIÉTAIRE,Bâtiment,Industriel,Atelier / Esp. bureau,PIERREFONDS/ROXBORO,,334.78,334.78,316.88,1.0,,,,0.5,0.5,37.44254198857257,Low,0.7,0.4210091374621852,0.4302522843655463,0.5,0.4,0.1,0,2.5206975457982077,,
3034,BIBLIOTHÈQUE HAUT-ANJOU,"7070 Rue  Jarry E, Montréal",PROPRIÉTAIRE,Bâtiment,Culturel,Bibliothèque,ANJOU,1990.0,515.06,257.53,478.46,1.0,1.0,,,0.5,0.5,53.73869605659294,Medium,0.6,0.40208515769770176,0.5255212894244254,0.5,0.5,0.1,1,2.030062464982084,34.0,20-40 ans
3035,ARÉNA CHAUMONT,"8750 Avenue  Chaumont , Montréal",PROPRIÉTAIRE,Bâtiment,Sportif,Aréna,ANJOU,1976.0,5070.53,2370.0,3086.7,1.0,1.0,,,0.5,0.5,63.03852562445286,High,0.6,0.5624885923296981,0.5656221480824245,0.5,0.5,0.1,1,20.10786736433019,48.0,40-60 ans
3036,"CENTRE ROGER-ROUSSEAU, ANJOU","7501 Avenue  Rondeau (ANJ) , Montréal",PROPRIÉTAIRE,Bâtiment,Sportif,Espace sports/loisirs,ANJOU,1977.0,2098.97,892.93,1973.3,2.0,1.0,,,0.5,0.5,44.450589336834554,Medium,0.6,0.4918839187172957,0.42297097967932396,0.5,0.5,0.2,1,5.665252153275881,47.0,40-60 ans
3039,ÉGLISE CATHOL.ST-CONRAD ANJOU,"6956 Avenue  Des Ormeaux (ANJ) , Montréal",LOCATAIRE,Bâtiment,Loisir communautaire,Centre communautaire et loisir,ANJOU,,661.0,661.0,661.0,1.0,,,,0.5,0.5,60.583423532107275,High,0.7,0.47014299823995004,0.5675357495599875,0.5,0.5,0.1,0,6.564969783035156,,
3040,PAVILLON DES BAIGNEURS P. DES ROSERAIES,"7070 Avenue de la Nantaise (ANJ) , Montréal",PROPRIÉTAIRE,Bâtiment,Sportif,Pavillon des baigneurs,ANJOU,1978.0,232.9,0.0,232.9,1.0,0.0,0.0,,0.5,0.5,44.92114143480683,Medium,0.6,0.5,0.42500000000000004,0.5,0.5,0.1,0,0.0,46.0,40-60 ans
3041,CHALET DU PARC LUCIE-BRUNEAU,"7051 Avenue de l' Alsace (ANJ) , Montréal",PROPRIÉTAIRE,Bâtiment,Loisir communautaire,Chalet,ANJOU,1996.0,387.0,0.0,387.0,1.0,,,,0.5,0.5,36.224479556092135,Low,0.3,0.5,0.35000000000000003,0.5,0.5,0.1,0,0.0,28.0,20-40 ans
3042,CHALET DU PARC DE PETERBOROUGH,"8400 Boulevard  Châteauneuf (ANJ) , Montréal",PROPRIÉTAIRE,Bâtiment,Loisir communautaire,Chalet,ANJOU,2001.0,133.62,0.0,118.4,1.0,,,,0.5,0.5,36.224479556092135,Low,0.3,0.5,0.35000000000000003,0.5,0.5,0.1,0,0.0,23.0,20-40 ans
3044,CHALET JARDIN COMM. PARC DE SPALDING,"7901 Avenue  Spalding (ANJ) , Montréal",PROPRIÉTAIRE,Bâtiment,Loisir communautaire,Chalet,ANJOU,,17.03,0.0,15.49,1.0,,,,0.5,0.5,47.82002872771173,Medium,0.7,0.5,0.45,0.5,0.5,0.1,0,0.0,,
3045,CHALET DU PARC DE TALCY,"8151 Avenue  Talcy (ANJ) , Montréal",PROPRIÉTAIRE,Bâtiment,Loisir communautaire,Chalet,ANJOU,2001.0,100.8,0.0,88.4,1.0,,,,0.5,0.5,36.224479556092135,Low,0.3,0.5,0.35000000000000003,0.5,0.5,0.1,0,0.0,23.0,20-40 ans
